bedrooms,house_size,floor,city,price
5,886,3,Bengaluru,478075
5,2535,3,Gurugram,668466
1,1661,3,Noida,244956
3,3758,3,Bengaluru,916524
4,2525,2,Gurugram,581520
1,3457,1,Gurugram,563396
4,1215,2,Noida,373797
2,2978,1,Noida,425264
4,3101,,Bengaluru,879019
,3987,1,Gurugram,866043
4,3347,3,Noida,547090
1,925,2,Bengaluru,267066
1,1939,1,Noida,279294
4,2573,2,,490095
1,3942,3,Noida,447864
1,884,2,Gurugram,173115
4,555,,,298227
3,3824,3,,747349
3,3181,3,Bengaluru,822447
2,605,2,Noida,166030
1,,2,Gurugram,627684
4,3396,1,Gurugram,697394
1,1169,1,Gurugram,240292
5,875,2,Bengaluru,459566
1,1242,2,Gurugram,271974
1,1466,,Noida,190466
3,807,2,Gurugram,300429
,,3,Noida,482048
1,3964,3,Bengaluru,903339
3,1301,3,Noida,329221
2,609,2,Noida,181417
3,2164,,Gurugram,548240
3,3132,3,Noida,478646
3,839,1,Gurugram,284710
1,2088,1,Noida,279626
1,1478,3,Bengaluru,416289
2,2903,3,Noida,449572
5,2415,3,Bengaluru,779034
5,667,2,Gurugram,352501
5,1056,1,Bengaluru,453622
2,1404,1,Noida,264307
5,604,1,Bengaluru,355750
5,2547,3,Gurugram,668457
3,2697,2,Gurugram,590634
1,645,1,Bengaluru,159445
1,3263,1,Gurugram,562407
3,1373,2,Gurugram,393867
3,798,3,Noida,252534
3,3738,3,Noida,550666
1,2236,1,Gurugram,359647
5,1145,1,Noida,372306
3,,2,Noida,466487
2,3619,1,Noida,458100
3,1137,2,Noida,275655
4,2786,1,,604783
3,3578,1,Gurugram,671760
1,3011,1,Bengaluru,638242
3,3000,3,Gurugram,654414
4,1283,2,,475199
2,1396,2,Bengaluru,424526
5,870,3,Bengaluru,445902
3,986,3,Bengaluru,369532
4,3782,3,Bengaluru,977929
4,2537,2,Gurugram,540911
2,2712,1,Noida,391330
1,,3,,447461
3,1860,3,Bengaluru,553028
4,691,3,Bengaluru,326378
2,1229,1,Bengaluru,355227
5,2761,1,Bengaluru,803428
4,3121,3,Bengaluru,856712
2,3899,1,Gurugram,693331
1,1456,3,Gurugram,288692
1,880,1,Gurugram,203262
4,3220,2,Gurugram,723493
4,1297,2,Noida,341544
3,738,1,Gurugram,241732
2,3247,2,Bengaluru,741749
4,1605,2,Gurugram,469206
3,1886,2,Bengaluru,573116
3,3052,3,Gurugram,601528
4,2749,1,Noida,464542
1,3467,1,Bengaluru,746749
2,2027,1,Bengaluru,474595
2,2167,2,Noida,334766
1,536,3,Gurugram,167662
4,3191,1,Gurugram,698245
2,2496,2,,611204
4,1925,3,Gurugram,511620
4,3312,3,Noida,540774
3,3253,1,Gurugram,612524
1,3747,1,Bengaluru,805649
4,,2,Bengaluru,846566
5,1990,1,Bengaluru,658320
1,1724,2,Noida,264580
2,3087,3,Bengaluru,754307
3,3564,3,Bengaluru,905990
2,2522,3,Bengaluru,637754
2,2941,3,Gurugram,608333
1,1332,1,Bengaluru,316603
2,3613,1,Gurugram,665525
4,1096,2,Bengaluru,444156
2,2940,2,Gurugram,575760
3,1199,2,Noida,296570
3,2146,2,Gurugram,491052
5,2518,2,Gurugram,655264
3,,3,Gurugram,331067
2,2360,3,Gurugram,496672
3,,3,Gurugram,530265
1,2029,2,Bengaluru,479673
3,3465,3,Noida,504552
4,2867,3,Gurugram,663341
1,3100,3,Bengaluru,691101
5,3786,3,Gurugram,838453
4,1594,1,,442671
2,1067,2,,261995
2,3466,2,Gurugram,591911
2,735,1,Noida,213004
4,1804,3,Gurugram,490829
4,3534,3,Bengaluru,902510
4,1685,3,Gurugram,486326
1,,2,Noida,458512
1,1532,2,Bengaluru,372838
2,2607,2,Gurugram,485277
3,3440,2,Noida,485687
2,2340,2,Bengaluru,633632
5,724,1,Noida,304192
1,,2,Bengaluru,505819
4,3247,3,Gurugram,710874
1,1081,2,Bengaluru,302636
4,3858,1,Gurugram,821869
5,3541,3,Noida,629834
5,668,1,Bengaluru,389057
1,3633,3,Bengaluru,780920
4,3920,,Bengaluru,1025765
5,1965,1,Gurugram,553355
2,513,3,Bengaluru,231859
2,2711,2,Noida,399768
4,1943,3,Noida,430336
1,3304,1,Noida,387594
5,2370,1,Bengaluru,760419
1,2043,,Bengaluru,436526
,2189,1,Gurugram,442575
5,2071,2,Bengaluru,692343
1,1551,3,Bengaluru,381952
3,2231,2,,516978
4,945,1,Noida,317761
4,3779,3,Bengaluru,1007996
3,1215,1,Noida,279268
2,3523,2,Gurugram,644107
5,1318,2,,478483
4,2651,2,Noida,481150
3,3289,3,Gurugram,642923
3,925,3,Noida,289748
2,1624,1,Bengaluru,398114
2,2064,3,Gurugram,447633
1,3186,3,Bengaluru,767969
4,1349,2,Bengaluru,500464
1,,1,Bengaluru,455117
,1629,2,Bengaluru,486772
5,2202,1,Noida,487612
5,2501,1,Noida,509672
2,3316,3,Noida,476725
5,776,2,Bengaluru,454201
5,3636,3,Bengaluru,1033488
5,2306,3,Gurugram,602783
3,3447,,Bengaluru,869719
5,2735,1,Noida,543356
5,3888,2,Noida,689138
5,2439,2,Bengaluru,764983
1,3709,3,Noida,437225
3,3914,1,Gurugram,755800
2,2652,2,Bengaluru,686785
1,1045,2,Bengaluru,273951
4,2927,3,Gurugram,655023
3,609,1,Gurugram,250700
3,1044,,Gurugram,323582
4,2901,2,Noida,526639
4,1242,1,Bengaluru,445528
4,2864,3,Noida,542250
2,1789,2,Noida,308805
5,2375,3,Gurugram,650189
3,1588,3,Bengaluru,511386
5,832,3,Noida,380237
5,2036,1,Noida,457412
4,1656,2,Noida,366038
2,1091,2,Gurugram,274126
1,1282,2,Gurugram,280827
2,,2,Noida,188570
5,3282,1,Bengaluru,876407
2,2058,3,Bengaluru,546091
4,2019,2,,640684
1,3168,1,Gurugram,554799
4,1118,3,Gurugram,378684
1,,1,Gurugram,627408
5,3456,1,Gurugram,764677
1,2333,2,Noida,295444
1,1491,2,Bengaluru,361493
1,2646,3,Gurugram,479323
,2864,3,,444512
2,2670,2,Noida,385785
5,,1,Noida,667852
1,3346,2,Bengaluru,752293
3,2116,3,Noida,377395
5,2018,1,Bengaluru,676461
1,3004,1,Gurugram,522087
1,1021,1,Bengaluru,264188
2,3067,2,Gurugram,583526
5,1416,,Bengaluru,552043
1,1216,3,Noida,179759
1,2862,1,Gurugram,536613
5,3256,1,Noida,606710
3,,2,Gurugram,669094
5,2436,3,Gurugram,637295
5,3591,3,Gurugram,816814
,1059,1,Gurugram,295419
5,1468,2,Noida,426198
1,3701,1,Bengaluru,806923
5,3864,2,,845468
3,3703,3,Noida,550898
4,2903,1,Bengaluru,784629
5,1577,1,Bengaluru,565517
2,1389,1,Bengaluru,372272
1,,3,,317983
1,3958,1,Noida,441761
2,2812,3,Bengaluru,679897
2,1481,2,Gurugram,363933
5,3786,3,Noida,646227
2,1301,2,Bengaluru,339517
4,542,3,Noida,290033
3,2109,3,Gurugram,508822
2,3409,1,Noida,470275
2,3849,3,Gurugram,710673
4,2277,1,Gurugram,528747
1,3701,2,Gurugram,609171
1,849,2,Noida,166903
5,2067,1,Gurugram,599230
4,1629,2,Gurugram,441492
3,3459,3,Noida,530138
3,2548,1,Bengaluru,658501
4,2280,1,Gurugram,535518
3,1083,1,Bengaluru,377299
1,931,2,Noida,160427
3,3877,,Gurugram,711057
,2432,3,Noida,427231
4,2600,3,Gurugram,626561
4,3487,1,Noida,573646
3,3067,3,Gurugram,628595
2,3901,2,Gurugram,673393
4,1848,3,Noida,406373
5,3685,2,,836868
5,2694,3,Bengaluru,817282
1,2530,2,Noida,339986
3,1689,2,Bengaluru,481781
2,3950,3,Bengaluru,936241
1,1662,3,Gurugram,334280
3,,2,Bengaluru,798101
,798,1,Bengaluru,391007
5,3847,3,,861850
2,2439,2,Bengaluru,588115
5,1288,3,Bengaluru,557237
4,1349,3,Gurugram,427515
3,2725,3,Gurugram,589488
4,3389,3,Bengaluru,890534
4,1877,3,Bengaluru,604366
5,1677,1,Noida,408778
2,2449,1,Noida,351456
4,3772,1,Bengaluru,965013
5,1377,2,Noida,419815
2,1638,1,Bengaluru,409467
3,2077,1,Noida,387759
3,3306,2,Noida,521286
1,3639,1,Noida,420120
5,2992,3,Gurugram,731381
2,3897,1,Noida,505830
4,,1,,699917
3,3149,1,Gurugram,644418
2,2146,3,Gurugram,444155
5,2403,3,Bengaluru,745397
1,1882,3,Gurugram,370863
3,644,3,Gurugram,246083
2,2822,2,Gurugram,555680
2,3056,,Gurugram,602851
2,1702,3,Bengaluru,454754
5,3300,3,Bengaluru,968441
5,2361,3,Gurugram,627126
5,2354,2,Bengaluru,732055
4,3024,1,Gurugram,650529
2,2366,1,Noida,355562
3,3985,3,Gurugram,769922
5,3724,3,Bengaluru,996057
5,3675,3,,838082
2,1598,1,Bengaluru,423774
5,1651,1,Gurugram,529368
4,2234,3,Gurugram,571275
4,3213,1,Bengaluru,857923
5,1067,2,Gurugram,450340
2,2313,3,Bengaluru,595800
2,3916,3,,928843
2,1030,2,Bengaluru,313003
1,2706,2,,373520
5,2061,1,Noida,471608
2,3997,2,Bengaluru,895365
4,,3,Gurugram,409757
3,2570,1,Gurugram,549233
3,1570,2,Noida,329495
2,3072,1,Noida,371202
3,1228,1,Gurugram,333238
3,2229,1,Noida,355242
1,2691,1,Noida,301732
4,1167,2,Noida,340028
4,2112,3,Noida,429983
1,3990,3,Bengaluru,870725
1,1180,2,Bengaluru,288101
3,1472,3,Noida,354786
5,3346,1,Noida,595397
3,2632,1,Gurugram,524336
1,2963,1,Gurugram,517330
4,3241,2,Bengaluru,861349
3,3029,1,Bengaluru,789673
5,3003,1,Bengaluru,860437
3,1326,2,Gurugram,354981
,796,1,Gurugram,218559
3,3683,1,Gurugram,704402
1,1753,3,Noida,265095
4,3667,2,Noida,570997
4,3497,1,Noida,584573
1,3227,1,Gurugram,551421
2,2925,1,,406988
1,3727,1,Noida,434160
3,2968,3,Gurugram,624797
1,2652,3,Bengaluru,585009
,2228,3,Noida,308650
2,2524,3,Gurugram,547114
3,829,2,Noida,266736
5,2986,1,Bengaluru,865969
5,1655,3,Noida,414800
4,2390,1,Bengaluru,709722
1,881,2,Noida,174150
,2685,1,Bengaluru,770348
2,3490,1,Noida,440922
5,,3,Noida,406202
1,2817,3,Noida,331984
2,895,2,Noida,178098
2,3460,1,Bengaluru,790461
1,3011,3,Gurugram,541005
2,949,3,Gurugram,264021
1,1854,3,Bengaluru,437417
1,3824,2,Gurugram,650388
3,2486,1,Bengaluru,592356
4,1808,3,,399951
2,1797,,,476165
2,2567,2,Noida,368631
3,2786,1,Gurugram,603884
3,1793,,Gurugram,435724
,,1,,592906
5,3881,1,Gurugram,822429
,3602,2,Gurugram,795146
5,2349,2,Bengaluru,745340
1,3675,1,Bengaluru,811162
2,685,1,Bengaluru,290098
4,3699,1,Bengaluru,961348
1,1733,2,Bengaluru,393043
2,1937,2,Bengaluru,532233
2,3852,1,Bengaluru,890142
3,752,2,Gurugram,283373
3,518,3,Bengaluru,304946
1,3259,2,Bengaluru,769159
3,1659,2,Bengaluru,498020
2,722,2,Gurugram,211640
3,502,3,Noida,256748
5,1759,,Bengaluru,684926
3,1353,3,Bengaluru,453497
2,1988,1,Gurugram,408818
1,727,1,Noida,136142
,3460,3,Gurugram,757986
3,2177,1,Gurugram,458380
2,998,1,Gurugram,265817
,3068,1,Gurugram,675669
4,3249,3,Bengaluru,884118
,2385,2,Bengaluru,750340
4,3464,3,Gurugram,751525
2,2515,3,Bengaluru,590973
2,1662,1,Gurugram,344879
3,1799,1,Noida,357017
3,2838,2,Gurugram,617508
3,1576,2,Bengaluru,476742
4,3681,2,Bengaluru,937069
4,1214,2,Bengaluru,477139
5,1447,3,Gurugram,502506
3,3195,2,Noida,487058
1,,3,Noida,454737
5,3231,1,Bengaluru,882625
1,1369,2,Bengaluru,367019
4,1570,,Gurugram,415459
5,593,1,Gurugram,332445
5,3487,3,Bengaluru,956582
2,1059,2,Bengaluru,320150
,2275,3,Noida,463621
4,2760,1,Bengaluru,775568
5,935,2,Gurugram,408619
4,1351,1,,319547
5,3055,1,Gurugram,678240
